"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"KE000063661","KITALE, KE","2002-12-23","0.04","64","78","56"
"KE000063661","KITALE, KE","2002-12-24","1.93","60","64","57"
"KE000063661","KITALE, KE","2002-12-25","0.04","64","77","56"
"KE000063661","KITALE, KE","2002-12-26","0.00","63","75","55"
"KE000063661","KITALE, KE","2002-12-27","0.00","62","79","50"
"KE000063661","KITALE, KE","2002-12-28","0.16","65","74","57"
"KE000063661","KITALE, KE","2002-12-29","0.00","65","77",
"KE000063661","KITALE, KE","2002-12-30","1.26","66","78","57"
"KE000063661","KITALE, KE","2002-12-31","0.00","67",,
"KE000063661","KITALE, KE","2003-01-01","0.00","68",,"57"
"KE000063661","KITALE, KE","2003-01-02","0.02","65","80",
"KE000063661","KITALE, KE","2003-01-03","0.16","65","79",
"KE000063661","KITALE, KE","2003-01-04","0.00","63","76","55"
"KE000063661","KITALE, KE","2003-01-05","0.55","65",,"58"
"KE000063661","KITALE, KE","2003-01-06","0.02","67","78","56"
"KE000063661","KITALE, KE","2003-01-07","0.00","64","81",
"KE000063661","KITALE, KE","2003-01-08","0.00","64","80",
"KE000063661","KITALE, KE","2003-01-09","0.00","66","81","51"
"KE000063661","KITALE, KE","2003-01-10","0.00","68",,"53"
"KE000063661","KITALE, KE","2003-01-11",,"69","81","54"
"KE000063661","KITALE, KE","2003-01-12",,"64","80","54"
"KE000063661","KITALE, KE","2003-01-13",,"63","79","50"
"KE000063661","KITALE, KE","2003-01-14","0.00","66","82","46"
"KE000063661","KITALE, KE","2003-01-15","0.00","68","81","49"
"KE000063661","KITALE, KE","2003-01-16","0.00","64",,"51"
"KE000063661","KITALE, KE","2003-01-17",,"68","84","52"
"KE000063661","KITALE, KE","2003-01-18",,"69",,"52"
"KE000063661","KITALE, KE","2003-01-19",,"66","81","53"
"KE000063661","KITALE, KE","2003-01-20","0.03","67","78","58"
"KE000063661","KITALE, KE","2003-01-21","0.02","67","79","53"
"KE000063661","KITALE, KE","2003-01-22","0.00","62","82",
"KE000063661","KITALE, KE","2003-01-23","0.08","67","82","50"
"KE000063661","KITALE, KE","2003-01-24","0.00","68","83","51"
"KE000063661","KITALE, KE","2003-01-25","0.00","67",,"51"
"KE000063661","KITALE, KE","2003-01-26",,"69","82","53"
"KE000063661","KITALE, KE","2003-01-27",,"68","83","54"
"KE000063661","KITALE, KE","2003-01-28",,"68","84",
"KE000063661","KITALE, KE","2003-01-29","0.00","69",,"51"
"KE000063661","KITALE, KE","2003-01-30","0.00","66","83",
"KE000063661","KITALE, KE","2003-01-31",,"67",,"49"
"KE000063661","KITALE, KE","2003-02-01",,"70","83","47"
"KE000063661","KITALE, KE","2003-02-02",,"70","84","49"
"KE000063661","KITALE, KE","2003-02-03","0.00","68","84","48"
"KE000063661","KITALE, KE","2003-02-04",,"64","86",
"KE000063661","KITALE, KE","2003-02-05",,"70",,"52"
"KE000063661","KITALE, KE","2003-02-06",,"71",,
"KE000063661","KITALE, KE","2003-02-07",,"71","86","53"
"KE000063661","KITALE, KE","2003-02-08",,"70",,"58"
"KE000063661","KITALE, KE","2003-02-09","0.00","71","85","54"
"KE000063661","KITALE, KE","2003-02-10","0.00","70","84","57"
"KE000063661","KITALE, KE","2003-02-11",,"70","83","53"
"KE000063661","KITALE, KE","2003-02-12","0.00","71",,"54"
"KE000063661","KITALE, KE","2003-02-13","0.00","69","85",
"KE000063661","KITALE, KE","2003-02-14","0.00","68","80",
"KE000063661","KITALE, KE","2003-02-15",,"70",,"53"
"KE000063661","KITALE, KE","2003-02-16","0.00","67","85","54"
"KE000063661","KITALE, KE","2003-02-17","0.00","73","88","50"
"KE000063661","KITALE, KE","2003-02-18","0.00","71","87","52"
"KE000063661","KITALE, KE","2003-02-19","0.00","68",,"51"
"KE000063661","KITALE, KE","2003-02-20","0.00","73","88","52"
"KE000063661","KITALE, KE","2003-02-21","0.00","67","89","51"
"KE000063661","KITALE, KE","2003-02-22",,"72","95","50"
"KE000063661","KITALE, KE","2003-02-23",,"68","87",
"KE000063661","KITALE, KE","2003-02-24","0.00","68","89",
"KE000063661","KITALE, KE","2003-02-25","0.00","73","90","54"
"KE000063661","KITALE, KE","2003-02-26",,"74","88","55"
"KE000063661","KITALE, KE","2003-02-27","0.00","70","83","55"
"KE000063661","KITALE, KE","2003-02-28","0.00","68","83","55"
"KE000063661","KITALE, KE","2003-03-01","0.20","67","83",
"KE000063661","KITALE, KE","2003-03-02","0.00","70","88","53"
"KE000063661","KITALE, KE","2003-03-03","0.00","68","85","54"
"KE000063661","KITALE, KE","2003-03-04","0.00","70","88","51"
"KE000063661","KITALE, KE","2003-03-05","0.00","69",,"54"
"KE000063661","KITALE, KE","2003-03-06","0.00","73","89","54"
"KE000063661","KITALE, KE","2003-03-07","0.00","74","88","58"
"KE000063661","KITALE, KE","2003-03-08",,"68",,"50"
"KE000063661","KITALE, KE","2003-03-09","0.00","71","86","54"
"KE000063661","KITALE, KE","2003-03-10","0.00","71","89","57"
"KE000063661","KITALE, KE","2003-03-11","0.00","70","89","54"
"KE000063661","KITALE, KE","2003-03-12",,"69","87","55"
"KE000063661","KITALE, KE","2003-03-13","0.00","69","87","53"
"KE000063661","KITALE, KE","2003-03-14","0.00","66","86","54"
"KE000063661","KITALE, KE","2003-03-15","0.00","69","87","56"
"KE000063661","KITALE, KE","2003-03-16","0.03","69","88","54"
"KE000063661","KITALE, KE","2003-03-17","0.02","70","86","55"
"KE000063661","KITALE, KE","2003-03-18","0.00","71","87",
"KE000063661","KITALE, KE","2003-03-19",,"69","89",
"KE000063661","KITALE, KE","2003-03-20",,"75","89",
"KE000063661","KITALE, KE","2003-03-21","0.00","71","87","55"
"KE000063661","KITALE, KE","2003-03-22","0.12","67","86","58"
"KE000063661","KITALE, KE","2003-03-23","0.35","66","84","59"
"KE000063661","KITALE, KE","2003-03-24","0.67","67","81","60"
"KE000063661","KITALE, KE","2003-03-25","0.51","69","84","54"
"KE000063661","KITALE, KE","2003-03-26","0.00","63","80",
"KE000063661","KITALE, KE","2003-03-27","0.24","72",,"55"
"KE000063661","KITALE, KE","2003-03-28","0.31","66","82","54"
"KE000063661","KITALE, KE","2003-03-29","0.28","65","82","56"
"KE000063661","KITALE, KE","2003-03-30","0.00","62","70","58"
"KE000063661","KITALE, KE","2003-03-31","0.24","63","79",
"KE000063661","KITALE, KE","2003-04-01","0.59","71",,"56"
"KE000063661","KITALE, KE","2003-04-02","0.00","69","85",
"KE000063661","KITALE, KE","2003-04-03",,"71","81",
"KE000063661","KITALE, KE","2003-04-04",,"70","83","57"
"KE000063661","KITALE, KE","2003-04-05","0.00","70","85","54"
"KE000063661","KITALE, KE","2003-04-06","0.00","71","83","54"
"KE000063661","KITALE, KE","2003-04-07","0.00","69","86","56"
"KE000063661","KITALE, KE","2003-04-08",,"67",,
"KE000063661","KITALE, KE","2003-04-09","0.00","69","88","53"
"KE000063661","KITALE, KE","2003-04-10",,"69","88","54"
"KE000063661","KITALE, KE","2003-04-11",,"69",,
"KE000063661","KITALE, KE","2003-04-12",,"70","83","57"
"KE000063661","KITALE, KE","2003-04-13","0.00","69",,"58"
"KE000063661","KITALE, KE","2003-04-14","0.94","62","77","56"
"KE000063661","KITALE, KE","2003-04-15","0.59","66","78","60"
"KE000063661","KITALE, KE","2003-04-16","0.79","65","76","59"
"KE000063661","KITALE, KE","2003-04-17","1.04","65",,
"KE000063661","KITALE, KE","2003-04-18","0.79","64","76","58"
"KE000063661","KITALE, KE","2003-04-19","0.04","63","76","56"
"KE000063661","KITALE, KE","2003-04-20","0.12","68",,"60"
"KE000063661","KITALE, KE","2003-04-21","0.02","66","75","59"
"KE000063661","KITALE, KE","2003-04-22","3.15","65","74","59"
"KE000063661","KITALE, KE","2003-04-23","0.75","64",,"58"
"KE000063661","KITALE, KE","2003-04-24","0.35","66","77","58"
"KE000063661","KITALE, KE","2003-04-25","0.00","67","79",
"KE000063661","KITALE, KE","2003-04-26","0.00","66","77","58"
"KE000063661","KITALE, KE","2003-04-27","1.06","62","75",
"KE000063661","KITALE, KE","2003-04-28","0.94","62",,
"KE000063661","KITALE, KE","2003-04-29","0.00","62","76",
"KE000063661","KITALE, KE","2003-04-30","0.39","65","77","58"
"KE000063661","KITALE, KE","2003-05-01","0.79","63","73","60"
"KE000063661","KITALE, KE","2003-05-02","0.43","63","74","59"
"KE000063661","KITALE, KE","2003-05-03","0.28","65","77","60"
"KE000063661","KITALE, KE","2003-05-04","0.12","63","75","59"
"KE000063661","KITALE, KE","2003-05-05","0.35","67","77","58"
"KE000063661","KITALE, KE","2003-05-06","0.24","65",,"60"
"KE000063661","KITALE, KE","2003-05-07","0.51","66","78","57"
"KE000063661","KITALE, KE","2003-05-08","0.00","65",,"61"
"KE000063661","KITALE, KE","2003-05-09","0.83","64","76",
"KE000063661","KITALE, KE","2003-05-10","0.00","64","76",
"KE000063661","KITALE, KE","2003-05-11","0.35","63","78","57"
"KE000063661","KITALE, KE","2003-05-12","0.00","62","78",
"KE000063661","KITALE, KE","2003-05-13","0.47","67","79","60"
"KE000063661","KITALE, KE","2003-05-14","0.12","59","76","57"
"KE000063661","KITALE, KE","2003-05-15","0.94","62","74","57"
"KE000063661","KITALE, KE","2003-05-16","0.00","64","76",
"KE000063661","KITALE, KE","2003-05-17","0.47","64","77","54"
"KE000063661","KITALE, KE","2003-05-18","0.71","65",,"54"
"KE000063661","KITALE, KE","2003-05-19","0.00","66","79","53"
"KE000063661","KITALE, KE","2003-05-20","0.00","65","79","55"
"KE000063661","KITALE, KE","2003-05-21","0.00","66","81","53"
"KE000063661","KITALE, KE","2003-05-22",,"68","82","54"
"KE000063661","KITALE, KE","2003-05-23","0.12","66","79",
"KE000063661","KITALE, KE","2003-05-24","0.00","67",,"56"
"KE000063661","KITALE, KE","2003-05-25",,"65","77",
"KE000063661","KITALE, KE","2003-05-26",,"65","80",
"KE000063661","KITALE, KE","2003-05-27",,"69",,"55"
"KE000063661","KITALE, KE","2003-05-28",,"65",,"54"
"KE000063661","KITALE, KE","2003-05-29",,"66","80","54"
"KE000063661","KITALE, KE","2003-05-30",,"66",,"55"
"KE000063661","KITALE, KE","2003-05-31",,"66","79","58"
"KE000063661","KITALE, KE","2003-06-01",,"65","74","57"
"KE000063661","KITALE, KE","2003-06-02","0.08","64","77","55"
"KE000063661","KITALE, KE","2003-06-03","0.28","67","79","54"
"KE000063661","KITALE, KE","2003-06-04","0.00","67","80","54"
"KE000063661","KITALE, KE","2003-06-05","0.08","63",,
"KE000063661","KITALE, KE","2003-06-06","0.00","62","77",
"KE000063661","KITALE, KE","2003-06-07",,"64","77",
"KE000063661","KITALE, KE","2003-06-08",,"66","79",
"KE000063661","KITALE, KE","2003-06-09","0.00","62",,"55"
"KE000063661","KITALE, KE","2003-06-10","0.08","62",,"56"
"KE000063661","KITALE, KE","2003-06-11","0.83","63","74","58"
"KE000063661","KITALE, KE","2003-06-12","0.00","63","76","57"
"KE000063661","KITALE, KE","2003-06-13","0.43","62","75","57"
"KE000063661","KITALE, KE","2003-06-14","0.12","61","78","55"
"KE000063661","KITALE, KE","2003-06-15","0.00","63",,"54"
"KE000063661","KITALE, KE","2003-06-16","0.55","64","74","56"
"KE000063661","KITALE, KE","2003-06-17","0.02","64","77","57"
"KE000063661","KITALE, KE","2003-06-18","0.39","63",,"54"
"KE000063661","KITALE, KE","2003-06-19","0.02","63","74","57"
"KE000063661","KITALE, KE","2003-06-20","0.71","63","75","54"
"KE000063661","KITALE, KE","2003-06-21","0.24","62",,"55"
"KE000063661","KITALE, KE","2003-06-22","0.20","64","78","57"
"KE000063661","KITALE, KE","2003-06-23","0.00","66","78","54"
"KE000063661","KITALE, KE","2003-06-24","0.00","64","75",
"KE000063661","KITALE, KE","2003-06-25",,"64",,
"KE000063661","KITALE, KE","2003-06-26","0.67","62","74","56"
"KE000063661","KITALE, KE","2003-06-27","0.04","62","74",
"KE000063661","KITALE, KE","2003-06-28","0.00","62","74",
"KE000063661","KITALE, KE","2003-06-29","0.59","62","75","57"
"KE000063661","KITALE, KE","2003-06-30","0.04","65","76",
"KE000063661","KITALE, KE","2003-07-01","0.00","65",,"52"
"KE000063661","KITALE, KE","2003-07-02",,"60","75",
"KE000063661","KITALE, KE","2003-07-03",,"60","75",
"KE000063661","KITALE, KE","2003-07-04",,"64","75","54"
"KE000063661","KITALE, KE","2003-07-05",,"61","75","53"
"KE000063661","KITALE, KE","2003-07-06","0.00","61","75",
"KE000063661","KITALE, KE","2003-07-07","0.02","62","75","53"
"KE000063661","KITALE, KE","2003-07-08","1.02","65","72","55"
"KE000063661","KITALE, KE","2003-07-09","0.24","62","71",
"KE000063661","KITALE, KE","2003-07-10","0.00","66",,"55"
"KE000063661","KITALE, KE","2003-07-11","0.24","63","74","56"
"KE000063661","KITALE, KE","2003-07-12","0.00","62","75",
"KE000063661","KITALE, KE","2003-07-13","0.20","62","74","54"
"KE000063661","KITALE, KE","2003-07-14","0.00","64","76",
"KE000063661","KITALE, KE","2003-07-15","0.00","62","72",
"KE000063661","KITALE, KE","2003-07-16","0.47","65","75","52"
"KE000063661","KITALE, KE","2003-07-17","0.16","67",,"57"
"KE000063661","KITALE, KE","2003-07-18","0.00","63","77","56"
"KE000063661","KITALE, KE","2003-07-19","1.22","63","75",
"KE000063661","KITALE, KE","2003-07-20","0.04","62","75","55"
"KE000063661","KITALE, KE","2003-07-21","1.06","63","75","55"
"KE000063661","KITALE, KE","2003-07-22","0.16","62","75","53"
"KE000063661","KITALE, KE","2003-07-23","0.04","61","74",
"KE000063661","KITALE, KE","2003-07-24","0.16","64","77","54"
"KE000063661","KITALE, KE","2003-07-25","0.00","67","75","51"
"KE000063661","KITALE, KE","2003-07-26",,"67","74","56"
"KE000063661","KITALE, KE","2003-07-27","0.00","67","77","55"
"KE000063661","KITALE, KE","2003-07-28","0.00","62","75","54"
"KE000063661","KITALE, KE","2003-07-29","0.24","63","78","51"
"KE000063661","KITALE, KE","2003-07-30","0.00","66","78","52"
"KE000063661","KITALE, KE","2003-07-31","0.00","65",,"55"
"KE000063661","KITALE, KE","2003-08-01","0.00","62","70","58"
"KE000063661","KITALE, KE","2003-08-02",,"64","73","52"
"KE000063661","KITALE, KE","2003-08-03","0.00","62",,"54"
"KE000063661","KITALE, KE","2003-08-04","0.08","64","75","55"
"KE000063661","KITALE, KE","2003-08-05","0.04","67","77","52"
"KE000063661","KITALE, KE","2003-08-06","0.00","64","80",
"KE000063661","KITALE, KE","2003-08-07","0.00","61","74",
"KE000063661","KITALE, KE","2003-08-08","0.63","65","78","57"
"KE000063661","KITALE, KE","2003-08-09","0.08","65","77","55"
"KE000063661","KITALE, KE","2003-08-10","0.16","63","73","56"
"KE000063661","KITALE, KE","2003-08-11","0.00","63","73","58"
"KE000063661","KITALE, KE","2003-08-12","0.16","62","77","54"
"KE000063661","KITALE, KE","2003-08-13","0.39","65",,"53"
"KE000063661","KITALE, KE","2003-08-14","0.24","64","75","54"
"KE000063661","KITALE, KE","2003-08-15","0.02","63","73","54"
"KE000063661","KITALE, KE","2003-08-16","0.59","61",,
"KE000063661","KITALE, KE","2003-08-17","1.02","63","74","53"
"KE000063661","KITALE, KE","2003-08-18","0.03","60","75",
"KE000063661","KITALE, KE","2003-08-19","1.18","60","78","53"
"KE000063661","KITALE, KE","2003-08-20","0.00","62","77","52"
"KE000063661","KITALE, KE","2003-08-21","0.03","65",,"54"
"KE000063661","KITALE, KE","2003-08-22","0.00","61","76","55"
"KE000063661","KITALE, KE","2003-08-23","0.04","62","76","52"
"KE000063661","KITALE, KE","2003-08-24","1.10","65","75","54"
"KE000063661","KITALE, KE","2003-08-25","0.00","64","75","58"
"KE000063661","KITALE, KE","2003-08-29",,"59",,
"KE000063661","KITALE, KE","2003-08-30","0.71","58","76","50"
"KE000063661","KITALE, KE","2003-08-31","0.20","58","77",
"KE000063661","KITALE, KE","2003-09-03",,"64","78","52"
"KE000063661","KITALE, KE","2003-09-04",,"62",,"51"
"KE000063661","KITALE, KE","2003-09-05",,"57","77","51"
"KE000063661","KITALE, KE","2003-09-06","0.00","63","78","53"
"KE000063661","KITALE, KE","2003-09-07",,"63","78","55"
"KE000063661","KITALE, KE","2003-09-08",,"64","77","52"
"KE000063661","KITALE, KE","2003-09-09",,"65",,"56"
"KE000063661","KITALE, KE","2003-09-10","0.04","61","76","52"
"KE000063661","KITALE, KE","2003-09-11","0.02","68","78","52"
"KE000063661","KITALE, KE","2003-09-12","0.00","68",,"49"
"KE000063661","KITALE, KE","2003-09-13","0.08","64","80","52"
"KE000063661","KITALE, KE","2003-09-15","0.00","60","76","55"
"KE000063661","KITALE, KE","2003-09-16","0.04","60","77","55"
"KE000063661","KITALE, KE","2003-09-17","0.08","64",,"54"
"KE000063661","KITALE, KE","2003-09-18","0.03","64","77","53"
"KE000063661","KITALE, KE","2003-09-19","0.00","68","79","51"
"KE000063661","KITALE, KE","2003-09-20","0.00","71",,"50"
"KE000063661","KITALE, KE","2003-09-21","0.00","68","82","48"
"KE000063661","KITALE, KE","2003-09-22","0.00","67","82","51"
"KE000063661","KITALE, KE","2003-09-23",,"70","82","52"
"KE000063661","KITALE, KE","2003-09-24","0.00","69","81",
"KE000063661","KITALE, KE","2003-09-25","0.00","70","80","54"
"KE000063661","KITALE, KE","2003-09-26",,"66","82","48"
"KE000063661","KITALE, KE","2003-09-27","0.00","67","80","49"
"KE000063661","KITALE, KE","2003-09-28",,"62",,"53"
"KE000063661","KITALE, KE","2003-09-29",,"65","82","50"
"KE000063661","KITALE, KE","2003-09-30",,"67","81","54"
"KE000063661","KITALE, KE","2003-10-01","0.00","67","79","51"
"KE000063661","KITALE, KE","2003-10-02",,"63","79","53"
"KE000063661","KITALE, KE","2003-10-03","0.00","64",,"56"
"KE000063661","KITALE, KE","2003-10-04","0.04","69","79","57"
"KE000063661","KITALE, KE","2003-10-05","0.00","67","80","54"
"KE000063661","KITALE, KE","2003-10-06","0.00","66","83","54"
"KE000063661","KITALE, KE","2003-10-07","0.08","65","82","54"
"KE000063661","KITALE, KE","2003-10-08","0.00","63","80",
"KE000063661","KITALE, KE","2003-10-09",,"65","83","54"
"KE000063661","KITALE, KE","2003-10-10","0.00","68","83","55"
"KE000063661","KITALE, KE","2003-10-11","0.02","65","84","51"
"KE000063661","KITALE, KE","2003-10-12","0.00","63","79",
"KE000063661","KITALE, KE","2003-10-13","0.31","69","81","54"
"KE000063661","KITALE, KE","2003-10-14","0.03","67","81","55"
"KE000063661","KITALE, KE","2003-10-15","0.03","68","81","53"
"KE000063661","KITALE, KE","2003-10-16","0.00","69","81","55"
"KE000063661","KITALE, KE","2003-10-17","0.08","64","77","53"
"KE000063661","KITALE, KE","2003-10-18","0.08","67","77","54"
"KE000063661","KITALE, KE","2003-10-19","0.00","70","82","51"
"KE000063661","KITALE, KE","2003-10-20","0.00","69","82","52"
"KE000063661","KITALE, KE","2003-10-21","0.00","70","82","52"
"KE000063661","KITALE, KE","2003-10-22","0.00","67","80","52"
"KE000063661","KITALE, KE","2003-10-23",,"65","81","52"
"KE000063661","KITALE, KE","2003-10-24",,"64","74","49"
"KE000063661","KITALE, KE","2003-10-25","0.00","66","78","50"
"KE000063661","KITALE, KE","2003-10-26","0.03","67","82","49"
"KE000063661","KITALE, KE","2003-10-27","0.00","68","80","55"
"KE000063661","KITALE, KE","2003-10-28","0.24","68","81","55"
"KE000063661","KITALE, KE","2003-10-29","0.00","69","78",
"KE000063661","KITALE, KE","2003-10-30","0.00","63","80","53"
"KE000063661","KITALE, KE","2003-10-31","0.08","70","80","53"
"KE000063661","KITALE, KE","2003-11-01","0.00","68","81","58"
"KE000063661","KITALE, KE","2003-11-02","0.02","66",,"56"
"KE000063661","KITALE, KE","2003-11-03","0.16","67","79","57"
"KE000063661","KITALE, KE","2003-11-04","0.00","68","79","57"
"KE000063661","KITALE, KE","2003-11-05","0.00","67","76",
"KE000063661","KITALE, KE","2003-11-06",,"66","78","56"
"KE000063661","KITALE, KE","2003-11-07",,"66","83","50"
"KE000063661","KITALE, KE","2003-11-08","0.00","69","81","50"
"KE000063661","KITALE, KE","2003-11-09","0.00","67",,"51"
"KE000063661","KITALE, KE","2003-11-10","0.04","69",,"57"
"KE000063661","KITALE, KE","2003-11-11","0.04","60","78","54"
"KE000063661","KITALE, KE","2003-11-12","0.31","68","81","53"
"KE000063661","KITALE, KE","2003-11-13","0.00","68","82","52"
"KE000063661","KITALE, KE","2003-11-14","0.12","64","76","59"
"KE000063661","KITALE, KE","2003-11-15","0.24","65","77","55"
"KE000063661","KITALE, KE","2003-11-16","0.31","68",,"59"
"KE000063661","KITALE, KE","2003-11-17","0.00","69","80","56"
"KE000063661","KITALE, KE","2003-11-18","0.20","66","81",
"KE000063661","KITALE, KE","2003-11-19","0.08","67","79",
"KE000063661","KITALE, KE","2003-11-20","0.00","67","76","53"
"KE000063661","KITALE, KE","2003-11-21",,"69","78","57"
"KE000063661","KITALE, KE","2003-11-22","0.00","63","80",
"KE000063661","KITALE, KE","2003-11-23","0.16","68","79","54"
